reference_key,reference_title,reference_arxiv,reference_url,reference_table,obs_index,gaia_dr3_id,name,bjd,rv_kms,rv_err_kms,instrument,spectral_resolution_R,snr_per_pixel,P_orb_days,P_orb_err,M_star_msun,M_star_err,M2_msun,M2_err,eccentricity,eccentricity_err,parallax_mas,parallax_err_mas,G_mag,N_rvs_table1
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),161,5580526947012630912,J0639-3655,2460225.8698,-10.42,0.04,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),162,5580526947012630912,J0639-3655,2460284.7922,-10.96,0.05,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),163,5580526947012630912,J0639-3655,2460333.5959,-11.23,0.06,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),164,5580526947012630912,J0639-3655,2460395.5203,-11.58,0.04,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),165,1350295047363872512,J1739+4502,2459838.6680,-268.16,0.15,FEROS,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),166,1350295047363872512,J1739+4502,2460035.9812,-270.48,0.08,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),167,1350295047363872512,J1739+4502,2460053.9460,-270.10,0.13,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),168,1350295047363872512,J1739+4502,2460081.9051,-270.17,0.10,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),169,1350295047363872512,J1739+4502,2460105.8478,-269.25,0.08,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),170,1350295047363872512,J1739+4502,2460121.8751,-268.16,0.09,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),171,1350295047363872512,J1739+4502,2460133.7822,-267.33,0.15,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),172,1350295047363872512,J1739+4502,2460160.7388,-262.50,0.19,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),173,1350295047363872512,J1739+4502,2460194.6856,-242.21,0.08,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),174,1350295047363872512,J1739+4502,2460205.6623,-238.60,0.09,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),175,1350295047363872512,J1739+4502,2460216.6222,-241.40,0.10,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),176,1350295047363872512,J1739+4502,2460222.6541,-243.83,0.08,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),177,1350295047363872512,J1739+4502,2460238.6060,-249.57,0.09,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),178,1350295047363872512,J1739+4502,2460354.0040,-263.81,0.09,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),179,1350295047363872512,J1739+4502,2460387.0001,-265.08,0.10,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),180,1350295047363872512,J1739+4502,2460414.8786,-266.23,0.07,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),181,1350295047363872512,J1739+4502,2460434.9001,-266.84,0.09,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),182,1350295047363872512,J1739+4502,2460477.8178,-267.65,0.10,TRES,,,657.4,0.6,0.781,0.03,1.38,0.04,0.6777,0.0018,1.126,0.013,13.52,18
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),183,2426116249713980416,J0036-0932,2459815.8221,28.72,0.03,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),184,2426116249713980416,J0036-0932,2459838.8836,28.38,0.50,PEPSI,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),185,2426116249713980416,J0036-0932,2459850.8772,28.00,0.03,TRES,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),186,2426116249713980416,J0036-0932,2459878.7892,27.18,0.03,TRES,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),187,2426116249713980416,J0036-0932,2459905.6201,26.16,0.07,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),188,2426116249713980416,J0036-0932,2459923.5550,25.18,0.17,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),189,2426116249713980416,J0036-0932,2459928.7079,24.75,0.50,PEPSI,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),190,2426116249713980416,J0036-0932,2460087.9134,6.05,0.15,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),191,2426116249713980416,J0036-0932,2460110.8711,7.94,0.04,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),192,2426116249713980416,J0036-0932,2460139.8395,12.02,0.06,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),193,2426116249713980416,J0036-0932,2460186.7594,18.28,0.03,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),194,2426116249713980416,J0036-0932,2460221.7623,21.66,0.02,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),195,2426116249713980416,J0036-0932,2460281.6525,25.41,0.03,TRES,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),196,2426116249713980416,J0036-0932,2460285.5846,25.70,0.04,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),197,2426116249713980416,J0036-0932,2460311.6436,26.62,0.04,TRES,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),198,2426116249713980416,J0036-0932,2460333.5373,27.45,0.04,FEROS,,,719.8,0.9,0.94,0.04,1.362,0.034,0.3993,0.0021,1.661,0.019,13.02,16
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),199,6328149636482597888,J1432-1021,2459813.4918,139.74,0.10,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),200,6328149636482597888,J1432-1021,2459831.5038,143.61,0.41,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),201,6328149636482597888,J1432-1021,2459832.4866,143.60,0.25,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),202,6328149636482597888,J1432-1021,2459929.0525,154.65,0.50,PEPSI,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),203,6328149636482597888,J1432-1021,2459981.0076,153.69,0.08,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),204,6328149636482597888,J1432-1021,2459990.8528,153.22,0.15,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),205,6328149636482597888,J1432-1021,2459992.8178,153.16,0.15,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),206,6328149636482597888,J1432-1021,2460012.8160,151.78,0.12,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),207,6328149636482597888,J1432-1021,2460026.7002,150.29,0.15,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),208,6328149636482597888,J1432-1021,2460036.8989,149.37,0.07,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),209,6328149636482597888,J1432-1021,2460038.7738,149.18,0.50,MIKE,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),210,6328149636482597888,J1432-1021,2460039.7097,149.14,0.09,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),211,6328149636482597888,J1432-1021,2460046.9207,148.36,0.07,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),212,6328149636482597888,J1432-1021,2460050.6922,147.89,0.10,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),213,6328149636482597888,J1432-1021,2460059.8472,146.89,0.10,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),214,6328149636482597888,J1432-1021,2460072.7468,145.13,0.20,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),215,6328149636482597888,J1432-1021,2460078.7900,144.35,0.16,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),216,6328149636482597888,J1432-1021,2460085.6962,143.28,0.22,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),217,6328149636482597888,J1432-1021,2460094.8017,142.60,0.08,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),218,6328149636482597888,J1432-1021,2460098.6573,141.94,0.25,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),219,6328149636482597888,J1432-1021,2460109.7473,140.43,0.06,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),220,6328149636482597888,J1432-1021,2460110.6418,140.22,0.07,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),221,6328149636482597888,J1432-1021,2460133.6779,136.95,0.07,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),222,6328149636482597888,J1432-1021,2460139.5731,136.22,0.13,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),223,6328149636482597888,J1432-1021,2460185.4878,128.99,0.21,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),224,6328149636482597888,J1432-1021,2460186.4889,128.99,0.15,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),225,6328149636482597888,J1432-1021,2460306.0444,113.88,0.12,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),226,6328149636482597888,J1432-1021,2460338.8541,111.97,0.10,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),227,6328149636482597888,J1432-1021,2460340.8396,111.67,0.08,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),228,6328149636482597888,J1432-1021,2460352.9597,111.21,0.08,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),229,6328149636482597888,J1432-1021,2460374.9193,111.29,0.09,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),230,6328149636482597888,J1432-1021,2460386.9141,111.63,0.09,TRES,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),231,6328149636482597888,J1432-1021,2460425.6572,115.04,0.11,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),232,6328149636482597888,J1432-1021,2460479.6871,124.69,0.16,FEROS,,,730.9,0.5,0.79,0.03,1.898,0.030,0.1203,0.0022,1.367,0.011,13.34,34
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),233,1058875159778407808,J1048+6547,2459984.9336,73.39,0.07,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),234,1058875159778407808,J1048+6547,2460032.7230,69.17,0.06,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),235,1058875159778407808,J1048+6547,2460072.7749,65.57,0.04,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),236,1058875159778407808,J1048+6547,2460110.6813,62.65,0.09,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),237,1058875159778407808,J1048+6547,2460328.9819,46.76,0.05,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),238,1058875159778407808,J1048+6547,2460353.8875,45.28,0.04,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),239,1058875159778407808,J1048+6547,2460390.7877,43.39,0.08,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),240,1058875159778407808,J1048+6547,2460407.8115,42.52,0.06,TRES,,,827,5,0.99,0.05,1.52,0.07,0.357,0.009,0.916,0.016,14.52,9
